x0,x1,cluster
9.93475, 7.17134,1
9.61057, 0.413637,0
11.3789, 12.3304,3
4.39615, 14.6804,2
13.1823, 15.2786,3
9.6735, -0.849091,0
4.16905, 14.1439,2
8.21014, -1.59189,0
13.09, 8.65609,1
2.8965, 11.2451,2
10.9951, 8.32449,1
2.75665, 11.548,2
9.14922, 12.7027,3
9.20897, -0.219301,0
11.699, 1.45246,0
2.65327, 12.5484,2
6.49207, 6.15593,1
10.1674, 6.46357,1
10.8702, -0.107217,0
10.7527, 1.18829,0
4.58392, 13.3592,2
10.7474, -2.11707,0
9.21227, 12.3623,3
11.4655, 7.02302,1
-0.850434, 8.58759,2
10.2473, 7.0352,1
1.65271, 10.4044,2
0.940141, 12.6434,2
0.837264, 11.3053,2
11.307, 0.104633,0
12.1698, 9.74564,1
9.98362, 8.28937,1
11.3427, 2.79024,0
1.72638, 14.1583,2
4.22769, 13.8162,2
10.9356, 2.6433,0
11.215, 0.589567,0
9.90658, 8.05177,1
2.2898, 13.6133,2
8.73336, -0.156686,0
15.0252, 11.2272,3
9.12141, 5.73436,1
8.11445, 6.12713,1
12.1596, 0.0122999,0
3.9806, 14.2054,2
12.1925, 9.95835,1
2.73611, 13.1694,2
2.03371, 10.7884,2
5.95766, 14.5605,2
12.102, 10.7214,3
10.7549, -0.708062,0
12.3919, 10.9626,3
9.56409, 6.09796,1
10.8867, 5.43801,1
3.18682, 14.7007,2
2.8845, 15.8546,2
10.5643, 7.34301,1
10.635, 6.46966,1
10.6096, 1.02459,0
9.11817, 13.3606,3
8.39427, -0.313786,0
2.9138, 14.2731,2
4.24021, 14.9095,2
10.309, 7.59648,1
1.18246, 10.9646,2
10.4919, 10.3049,1
9.11063, 0.655205,0
-0.228296, 11.144,2
12.4819, 8.77336,1
4.31528, 14.1953,2
1.06978, 13.2751,2
1.02399, 12.1404,2
4.85289, 13.2621,2
10.6249, 1.73651,0
13.368, 1.7569,0
3.05381, 13.2114,2
10.7779, -0.0110385,0
11.2192, 7.00866,1
2.85567, 12.131,2
13.7995, 13.2303,3
0.0578424, 10.8128,2
13.1494, 10.7018,3
10.9013, 12.9223,3
11.7505, -1.5183,0
10.0569, 6.8505,1
10.1508, 6.20688,1
4.35505, 13.3904,2
10.0739, 12.414,3
4.4765, 13.1002,2
10.7886, -0.436137,0
9.03037, 5.55179,1
10.6861, 7.74438,1
9.37591, 5.86704,1
5.45606, 13.849,2
0.787668, 9.02533,2
3.73867, 12.793,2
12.0384, 13.5401,3
15.2943, 18.7095,3
4.02125, 12.7081,2
11.134, 12.5891,3
1.67613, 11.5677,2
10.5254, 7.55942,1
3.40164, 13.1589,2
9.74583, 7.1721,1
10.2039, 9.45396,1
2.84823, 11.9975,2
10.9195, 7.65438,1
3.30057, 14.3481,2
3.06936, 10.9813,2
8.63176, 6.73241,1
10.5194, 6.68538,1
12.5089, 0.542866,0
12.0724, 8.86061,1
6.17983, 14.0238,2
2.63564, 13.4448,2
-0.389812, 13.3964,2
9.47115, 4.7769,1
11.199, 1.37124,0
8.75016, 7.32047,1
2.75504, 13.2076,2
2.84966, 9.42699,2
11.6859, 6.16451,1
11.4487, 6.65211,1
12.2478, 7.65142,1
12.2587, 8.86375,1
8.76975, 15.1131,3
12.6124, 9.80346,1
11.4611, 15.4293,3
12.3968, 7.52592,1
11.1808, 2.79125,0
3.49519, 14.2118,2
11.3118, 10.4984,3
11.8755, 12.0163,3
11.4715, 1.14226,0
4.13902, 12.6641,2
11.4075, -1.64484,0
1.25886, 12.3241,2
1.0399, 12.099,2
4.56998, 14.1389,2
13.6717, 9.11505,1
11.617, 8.90052,1
11.349, 15.8132,3
15.3515, 14.0321,3
11.9324, 12.3992,3
9.99816, 0.121523,0
11.1241, 5.93059,1
10.9792, 7.45292,1
1.80603, 13.1026,2
9.28385, 5.60095,1
9.35032, -0.586421,0
10.7056, 7.63194,1
9.87579, 9.09144,1
1.83865, 12.4353,2
9.35296, 7.36375,1
11.3347, 7.60668,1
5.15122, 14.248,2
10.2853, 6.84698,1
9.50437, 0.366609,0
12.495, -0.692077,0
2.40266, 12.3843,2
9.78223, -2.24446,0
10.3695, 8.95901,1
4.76917, 15.9319,2
10.6422, 11.7471,3
5.92481, 8.97474,1
11, -0.258284,0
11.1809, 7.27302,1
1.75548, 11.278,2
9.89106, 9.37989,1
11.3407, 13.4645,3
4.19991, 14.6668,2
9.93527, 11.4366,3
3.38365, 15.1205,2
2.25596, 9.49974,2
10.0242, 7.87863,1
2.94043, 14.3777,2
10.1643, 8.75022,1
13.7162, 11.4871,3
11.7695, 9.13651,1
4.19392, 13.1222,2
10.304, 11.2678,3
0.542821, 10.8491,2
1.32366, 11.1795,2
4.33577, 12.9527,2
1.70643, 11.5169,2
2.25422, 8.30389,2
10.5062, -0.0592931,0
2.65448, 13.9267,2
2.42027, 14.3122,2
10.5269, 13.584,3
-0.609056, 8.71133,2
4.91306, 13.8045,2
12.3297, 9.45731,1
2.09692, 12.4819,2
3.0248, 11.2878,2
10.6597, 11.7784,3
3.50271, 14.4128,2
10.1007, 5.58803,1
2.35135, 11.9875,2
11.7515, 0.430168,0
10.1815, 2.30998,0
10.9277, 9.70485,1
12.8718, 1.10572,0
2.71541, 8.89575,2
11.2066, 9.60242,1
10.7292, 10.0817,1
4.21475, 13.3083,2
7.84629, 6.5405,1
11.2073, 8.91517,1
2.93347, 14.5169,2
2.07333, 15.3615,2
7.01158, 14.1067,2
12.9394, 12.4365,3
0.168124, 10.2766,2
5.015, 12.0561,2
3.12526, 13.5255,2
4.77585, 12.4899,2
2.61614, 11.4093,2
3.67859, 14.6091,2
4.71479, 13.7708,2
10.7134, 9.30031,1
10.7287, 4.86878,1
11.0429, 9.66852,1
8.72114, 12.0202,3
3.43382, 12.6141,2
12.2485, 12.9653,3
11.0596, 8.39755,1
-0.487328, 10.7255,2
2.37636, 9.24767,2
3.73622, 14.6323,2
11.6462, 13.4956,3
4.18034, 15.187,2
11.8945, 7.7991,1
8.54431, 5.85827,1
10.8698, 9.66697,1
11.1176, 1.89651,0
9.38128, 6.17868,1
11.7286, 10.7214,3
12.2874, 10.8135,3
12.2703, 8.07623,1
3.98002, 13.8266,2
9.42023, 5.11035,1
3.64946, 12.8032,2
3.57064, 14.7846,2
12.619, 3.73796,0
10.7498, 10.9505,3
10.3815, 8.10474,1
13.0693, 9.37521,1
9.45409, 11.7826,3
11.1502, 8.34349,1
1.47703, 11.5819,2
9.32061, 0.00258276,0
3.87607, 10.7549,2
2.32323, 11.3034,2
8.31557, 13.3837,3
16.6802, 9.65079,3
10.8322, -0.46308,0
13.525, 11.2945,3
4.38625, 12.284,2
10.033, 0.322055,0
11.6921, 12.3692,3
2.5143, 13.8641,2
9.97785, 5.80749,1
8.83262, 12.0719,3
9.18055, 7.5632,1
10.4167, 7.76668,1
9.85791, 10.0222,1
13.0866, 15.7359,3
14.3125, 11.4739,3
2.54884, 13.5006,2
14.7057, 11.2413,3
11.515, 15.5819,3
1.06855, 11.679,2
11.8401, 10.5431,3
11.3415, 7.15933,1
10.9366, 7.49646,1
0.253573, 12.2299,2
3.78336, 11.7055,2
1.46735, 9.58722,2
11.4731, 7.74344,1
1.53756, 11.7224,2
12.1382, 1.47838,0
0.775476, 11.474,2
4.72949, 15.162,2
4.0849, 14.6955,2
11.9003, 1.64525,0
14.5983, -0.412853,0
2.7094, 13.1355,2
7.21864, 2.84091,0
10.9469, 0.62121,0
1.04419, 12.9316,2
3.91251, 12.5322,2
9.27335, -1.0208,0
12.5451, -0.632259,0
-0.360805, 10.1438,2
10.8196, 0.134539,0
10.6685, 8.86041,1
11.0646, -0.326342,0
10.9347, 7.61515,1
-0.496628, 11.0269,2
9.42393, 6.28648,1
10.3702, 1.26001,0
10.817, 0.244372,0
13.4266, 13.9636,3
10.5471, 8.82347,1
13.5433, 13.4396,3
10.247, 4.46005,1
9.2134, -1.61032,0
0.730198, 9.10245,2
2.68246, 15.0169,2
2.39945, 13.1931,2
0.478188, 11.6802,2
9.98689, 5.69486,1
7.99279, 10.4847,1
10.4968, 9.19572,1
0.251088, 11.655,2
10.6545, 13.4602,3
10.0565, 7.67787,1
13.8345, 12.7135,3
1.648, 11.3417,2
10.4084, 6.3686,1
11.4369, 0.774586,0
10.988, 7.23037,1
2.74333, 11.6659,2
3.37268, 14.2483,2
11.5527, 10.0662,1
11.0299, 8.94584,1
10.5962, 1.35105,0
5.52649, 12.3469,2
2.88339, 13.3315,2
11.1207, 8.88688,1
15.1178, 12.0372,3
3.46305, 13.8908,2
11.0333, 1.17356,0
10.3023, 7.09721,1
10.0709, 0.272983,0
5.44623, 16.2138,2
6.35208, 13.5417,2
0.399227, 8.50338,2
9.64427, 0.380811,0
12.5734, -1.26381,0
2.82102, 13.2087,2
3.1396, 13.7198,2
3.83423, 13.4786,2
5.44896, 15.0198,2
10.9665, 0.257265,0
4.16556, 13.7516,2
12.653, 7.39345,1
9.02569, 6.74824,1
4.04721, 14.2014,2
0.622544, 11.9237,2
12.1723, -0.65621,0
10.5634, -0.536253,0
10.8671, -0.489447,0
10.4841, 0.268838,0
10.7429, 8.11262,1
11.6991, 8.44843,1
12.2111, 7.78454,1
3.49755, 15.1761,2
10.9969, 8.03187,1
13.8677, 10.6273,3
16.1945, 10.2319,3
10.7997, 7.67696,1
11.8989, 12.7723,3
1.52883, 12.3412,2
11.3474, -2.20374,0
4.27939, 13.9437,2
3.72133, 9.96446,2
1.11905, 8.84899,2
9.70248, 1.12887,0
14.6305, 11.6761,3
3.59078, 14.9865,2
9.93144, 8.0484,1
2.37842, 11.5058,2
3.29147, 12.1492,2
9.51583, 5.42978,1
3.09523, 12.7012,2
0.185863, 10.7924,2
4.69249, 14.9862,2
-0.461293, 9.9229,2
4.05362, 15.4514,2
12.1417, 13.539,3
1.39814, 10.4086,2
11.0698, 9.51464,1
10.4297, 6.94049,1
0.499204, 9.06578,2
2.57872, 10.6961,2
3.64408, 13.8653,2
-0.364054, 13.6056,2
2.91484, 14.0207,2
12.8617, 2.01684,0
9.97044, 11.971,3
9.28028, 0.497033,0
5.3076, 14.9452,2
1.45478, 11.3477,2
10.1876, -0.189166,0
13.3763, 11.446,3
10.6389, 9.16201,1
10.9788, 9.06799,1
14.344, 15.7231,3
5.55838, 8.40469,1
10.6583, 0.0574301,0
1.25149, 13.4306,2
14.0957, 11.9733,3
11.7777, 7.4586,1
14.287, 10.8153,3
10.8252, 2.48008,0
8.57587, -0.44785,0
0.949622, 10.8524,2
13.3422, 0.139474,0
10.4044, 10.9365,3
11.1176, 0.198832,0
12.832, 9.6105,1
4.64198, 14.0666,2
10.0606, 1.14166,0
4.16061, 13.9496,2
14.8539, 13.6943,3
11.8984, 17.1836,3
2.51823, 14.1001,2
12.0515, 8.51473,1
10.3218, -0.463986,0
11.5292, 8.3808,1
6.21681, 14.2353,2
0.858349, 12.9696,2
2.56076, 14.1491,2
16.0292, 15.8275,3
3.52838, 15.0013,2
10.4834, 12.8838,3
10.3954, 7.8669,1
4.39151, 14.6305,2
13.7976, 12.8102,3
12.371, -1.22845,0
4.7442, 13.7539,2
10.9686, 7.37228,1
10.6854, 6.9438,1
9.07958, 6.57573,1
11.1653, -0.350132,0
3.47659, 13.8255,2
9.72968, -1.10343,0
3.35515, 13.1559,2
10.5306, 6.82625,1
12.7164, 10.2367,3
9.10279, 7.46538,1
10.5086, 0.433988,0
11.6281, 11.9655,3
11.7594, 2.1218,0
3.8666, 14.8757,2
10.1766, 7.14554,1
9.85003, 7.22424,1
9.90597, 11.723,3
4.4448, 14.0462,2
10.5892, 7.92665,1
12.4717, 12.3954,3
4.16655, 13.809,2
11.7736, 1.1165,0
12.2466, 0.522792,0
1.89255, 13.2782,2
9.72217, -1.29966,0
4.14992, 13.4434,2
11.9317, 2.20137,0
8.8551, 13.3164,3
7.945, 12.5233,3
2.29171, 11.5844,2
8.77727, 11.5523,3
11.092, 15.3518,3
2.25958, 12.7223,2
3.71077, 12.8921,2
3.88715, 14.3,2
12.4159, 13.0198,3
0.484374, 12.9222,2
3.52537, 12.2741,2
12.5084, 7.40175,1
3.56609, 13.198,2
11.8219, 8.55585,1
3.71728, 13.1804,2
5.83952, 11.1684,2
8.97133, 6.46462,1
11.094, 1.43636,0
3.03705, 12.78,2
10.5456, 8.64921,1
11.3329, 3.03947,0
12.0996, -0.551854,0
2.23953, 11.507,2
10.4227, 5.93493,1
9.77124, 8.38635,1
9.34248, -0.626199,0
10.6697, 11.488,3
11.5582, 9.55585,1
11.7023, 8.47226,1
9.07985, 0.421022,0
12.8508, 14.5893,3
11.8023, 0.289406,0
8.70703, 9.24291,1
4.62416, 14.1011,2
11.4725, -1.27409,0
2.86627, 14.3609,2
12.3528, 7.73446,1
3.32802, 14.1538,2
4.04667, 13.2232,2
12.1114, 10.2943,3
11.9033, 1.49275,0
3.35111, 13.4787,2
12.4094, 0.804027,0
5.59338, 13.3787,2
9.76071, 7.85016,1
2.73842, 12.7222,2
3.28255, 13.2317,2
11.0188, 2.93872,0
1.36056, 13.5159,2
9.36333, -1.79022,0
12.2832, -0.255646,0
10.966, 9.90616,1
8.16291, 5.19757,1
7.74248, 9.91043,1
12.2639, -1.45789,0
3.29006, 13.4844,2
10.7157, 7.57955,1
1.51478, 12.8622,2
1.84175, 13.0066,2
4.87757, 13.4551,2
3.845, 13.7084,2
12.072, 1.55459,0
4.22079, 11.7596,2
11.052, 12.0732,3
10.2837, 0.89021,0
3.00159, 12.2974,2
9.18321, 8.31106,1
4.75094, 14.1647,2
2.53086, 13.61,2
12.073, -1.42889,0
10.699, 7.58348,1
8.21547, 7.25589,1
3.51425, 12.9497,2
0.833808, 9.35969,2
2.59953, 13.3928,2
11.8326, 7.30951,1
1.81754, 14.3285,2
9.15944, 3.95506,0
7.59151, 6.9574,1
12.8694, 9.40656,1
1.68309, 8.94176,2
11.0737, 0.558572,0
9.38803, 11.4202,3
2.673, 11.8376,2
0.804881, 10.3762,2
14.9773, 10.1588,3
4.06485, 14.582,2
10.4933, 10.3939,1
2.12441, 13.7733,2
9.80344, 12.958,3
3.82186, 12.9395,2
9.51835, 5.16596,1
11.4318, 10.3025,3
12.4829, 9.55892,1
2.14381, 14.0865,2
10.7972, 9.33912,1
11.5747, 7.27562,1
11.2628, 7.44684,1
9.84097, 6.89942,1
10.4922, 13.1405,3
9.28052, 7.2348,1
9.39094, 7.22838,1
10.1076, 0.481344,0
1.82138, 12.4222,2
10.7656, 6.31028,1
10.9097, 9.11099,1
10.824, 9.94311,1
11.8021, 14.3382,3
2.67518, 13.3441,2
10.1306, 7.49725,1
11.7175, 16.5287,3
15.7533, 13.4711,3
2.75892, 13.2131,2
15.3234, 9.60938,3
11.178, 9.80244,1
4.20136, 14.3372,2
11.0607, 0.265053,0
0.898697, 12.4644,2
1.20232, 11.1776,2
10.7599, 11.0176,3
12.5861, 11.0592,3
2.8742, 12.3885,2
4.06925, 13.8851,2
12.959, 2.81812,0
3.47658, 9.85209,2
10.5763, 13.566,3
10.8234, 14.4401,3
4.31009, 14.7224,2
11.0839, 9.50506,1
0.895549, 11.2111,2
11.2259, -2.28934,0
11.8997, 10.4188,3
8.75813, -1.23416,0
4.3162, 13.2072,2
11.8541, 14.0274,3
10.6626, 6.00052,1
14.5429, 13.2415,3
10.6495, 6.91777,1
10.2275, 3.5048,0
8.60563, 8.09427,1
11.6056, 10.8296,3
11.0235, 13.6116,3
3.92872, 13.0054,2
3.23333, 11.1697,2
8.51321, 11.353,3
12.751, -0.725223,0
11.3293, 14.3395,3
10.3735, 5.75875,1
10.2174, -0.0242172,0
4.62326, 14.6564,2
0.68338, 14.4781,2
8.02342, 10.4976,1
-0.603271, 9.0816,2
1.52428, 12.4362,2
4.13363, 12.4841,2
2.90852, 13.7971,2
4.05846, 12.8876,2
10.3819, -0.927253,0
2.50515, 11.5438,2
2.35116, 13.6942,2
4.1584, 13.1827,2
5.97863, 13.3078,2
3.44664, 13.4022,2
9.91069, 12.0863,3
12.2617, 1.06234,0
11.9199, 7.82758,1
13.0667, 10.2016,3
12.4342, 10.9607,3
12.722, 16.7604,3
8.99908, -3.73477,0
1.25742, 12.4944,2
10.9873, 2.62084,0
4.24762, 10.1863,2
10.6175, 0.242505,0
12.3742, 9.87421,1
11.2311, -0.498975,0
3.46725, 13.2083,2
8.60616, 11.1905,3
1.27062, 10.0213,2
0.626804, 8.69879,2
1.65608, 12.6742,2
10.7181, 8.41432,1
3.61872, 12.8944,2
2.23029, 10.902,2
11.8101, 10.7631,3
12.2174, 0.629544,0
14.2789, 9.40949,1
8.0471, 5.59364,1
10.3336, -1.96317,0
2.94054, 13.8255,2
-0.20667, 10.3377,2
4.78106, 12.4077,2
12.0928, 1.89525,0
0.648162, 13.7078,2
11.4811, 10.2367,3
15.1046, 9.04459,1
8.07068, -0.141374,0
8.16223, 12.4751,3
8.44148, -1.05105,0
4.71775, 13.8566,2
4.42159, 14.4982,2
9.61119, 6.85738,1
11.9697, 9.56866,1
3.61567, 11.1701,2
12.0444, 7.20053,1
10.9695, 14.1504,3
1.7053, 9.97167,2
12.4015, 11.8843,3
13.0733, 10.3775,3
4.33221, 14.685,2
10.0508, 1.56333,0
4.05974, 14.0053,2
0.171593, 11.1348,2
3.634, 12.122,2
10.2923, -1.6153,0
-1.29351, 12.7402,2
11.311, 14.5177,3
11.6788, 9.32019,1
9.30429, 11.0671,3
1.22715, 9.88801,2
0.0475133, 7.97124,2
9.98254, -1.35767,0
10.1906, -0.333035,0
12.3119, 8.73216,1
10.2848, 7.51207,1
1.23426, 12.9734,2
-1.57041, 10.0791,2
3.35875, 14.4714,2
12.3436, 8.53852,1
3.86564, 14.2729,2
9.37588, -1.80431,0
0.955795, 12.4965,2
11.6914, 6.43277,1
2.25944, 13.2142,2
15.4782, 11.9089,3
12.4487, 1.04861,0
11.2026, 2.45095,0
-0.410819, 12.267,2
11.297, 11.0478,3
14.9622, 10.5963,3
11.0371, 7.61843,1
13.272, 9.66937,1
11.1876, 15.3343,3
12.116, 10.1852,3
9.80734, 10.3301,1
10.3244, 12.021,3
5.45556, 13.2199,2
12.8686, 12.9137,3
9.19416, 4.35487,1
4.19087, 12.7185,2
1.59656, 10.2572,2
11.8423, 12.2032,3
3.973, 14.2857,2
11.8419, -0.519578,0
13.5373, 4.67143,1
12.3501, 15.2079,3
10.308, 10.9751,3
5.32028, 14.2581,2
2.80633, 13.7841,2
10.842, 7.63622,1
10.6401, -1.63511,0
9.55211, 5.23418,1
3.81563, 13.7261,2
11.3737, 11.562,3
1.07619, 10.9235,2
3.22128, 14.8653,2
10.9536, -0.125727,0
11.227, 2.68125,0
2.91339, 14.5545,2
4.34409, 14.2119,2
2.98362, 14.4583,2
9.9714, 16.2142,3
9.7481, 9.50188,1
4.47229, 12.9223,2
5.08646, 15.1126,2
3.37593, 14.751,2
10.2221, 12.6196,3
2.87914, 11.6783,2
3.15396, 13.9729,2
8.79102, -0.443111,0
2.37045, 8.84277,2
5.23208, 14.5624,2
0.125448, 9.52795,2
3.80439, 14.4482,2
2.42907, 13.5759,2
3.28301, 14.5633,2
11.0669, 5.91635,1
11.0961, 6.96264,1
4.71512, 14.8805,2
4.39997, 14.6489,2
2.81752, 10.5137,2
10.6225, 13.8865,3
12.9539, 1.06205,0
12.1762, -0.566697,0
6.34825, 13.2906,2
2.84883, 12.9622,2
10.2806, 16.6951,3
13.2855, 0.581494,0
3.17372, 13.7525,2
2.8585, 13.2081,2
13.7966, 11.833,3
3.32598, 13.2547,2
2.79681, 13.3368,2
7.00832, 14.815,2
4.79529, 16.1901,2
10.0701, -0.907017,0
4.22505, 13.4705,2
13.7815, -0.804939,0
13.1463, 7.51026,1
14.2733, 12.9951,3
3.41072, 14.9554,2
4.4237, 14.8995,2
2.19058, 9.99128,2
10.979, 11.6957,3
-0.0276757, 13.4715,2
4.08926, 13.7016,2
4.37563, 12.6348,2
12.5169, 10.9051,3
12.7823, -0.166336,0
11.3841, 8.5543,1
9.78761, 14.0381,3
3.45471, 13.1826,2
4.52919, 11.0508,2
3.25161, 14.068,2
9.52415, 8.89066,1
9.67668, 0.706807,0
11.5091, 8.40522,1
12.6979, 15.2728,3
8.49567, 10.6014,1
2.10805, 11.8523,2
5.29819, 15.6731,2
11.0686, 1.67329,0
8.12291, 13.4342,3
14.6088, 15.4598,3
1.78523, 10.2342,2
11.547, 1.16751,0
11.354, 7.33157,1
9.77653, 7.67474,1
12.1823, -1.93203,0
3.30437, 11.8582,2
11.517, 8.05243,1
13.1588, 14.0837,3
10.1364, -1.50284,0
11.8492, 1.76432,0
10.3729, 0.0439177,0
9.46908, 8.27146,1
3.56764, 13.304,2
16.4815, 13.808,3
8.93373, 6.78309,1
10.115, 5.93929,1
11.3027, 0.136579,0
11.2849, 11.6354,3
11.0778, -1.24611,0
3.59382, 11.9051,2
4.34308, 13.3881,2
12.0047, 1.81554,0
11.0249, 7.42228,1
4.57392, 13.7797,2
8.39281, 5.88272,1
2.83393, 12.0107,2
1.2453, 11.4004,2
2.10124, 9.32173,2
10.1983, 13.5361,3
9.46419, 5.14527,1
11.3799, 0.542275,0
9.26865, 15.3942,3
2.32759, 11.9972,2
8.91732, 1.4353,0
8.31963, 9.97913,1
10.5684, 10.4957,3
13.0454, 15.6245,3
7.30445, -1.68965,0
10.3066, -1.01625,0
3.07, 12.6255,2
9.36122, 16.5267,3
17.7721, 17.3604,3
13.3353, 14.735,3
4.3655, 14.0844,2
12.9446, 11.6407,3
1.02123, 12.5642,2
10.8983, 0.372192,0
10.2968, 2.19873,0
2.08314, 14.2129,2
9.52071, 6.67143,1
2.84787, 12.5159,2
4.54557, 12.7478,2
0.650334, 9.70577,2
9.48964, 9.89232,1
2.30176, 8.99152,2
10.981, -0.557592,0
10.7095, 6.88082,1
4.64184, 13.8885,2
3.42372, 12.3091,2
3.80365, 13.9647,2
11.3409, -3.22363,0
13.8388, 18.8866,3
3.97953, 13.7042,2
13.8542, 9.71106,3
12.4355, 2.95745,0
0.727167, 10.3552,2
10.8503, 2.01575,0
3.84434, 11.4027,2
10.3493, 9.18778,1
10.0652, -0.981384,0
7.76853, 14.4516,3
2.21615, 14.5674,2
11.3886, 11.6838,3
3.49968, 14.1911,2
10.8429, 7.30532,1
9.79295, 12.7962,3
3.89841, 13.4877,2
2.43718, 12.0163,2
12.2099, 9.10436,1
11.8176, 7.68791,1
12.3414, 1.10019,0
11.919, 13.2632,3
-0.172222, 14.3553,2
12.9426, 13.7469,3
2.11151, 13.6222,2
9.96217, 6.65977,1
1.00226, 9.66808,2
1.08542, 11.0004,2
2.12273, 10.5775,2
10.7071, 1.50864,0
10.0806, -1.96454,0
1.07523, 10.7294,2
4.31189, 11.6148,2
10.0995, 0.407337,0
1.39993, 8.99136,2
12.3734, 10.1103,3
2.62717, 14.1407,2
1.37803, 9.96693,2
12.0226, 8.9369,1
3.69799, 13.3088,2
10.7264, 1.98719,0
10.2006, -0.717367,0
11.805, 6.57744,1
12.7271, 11.6841,3
10.6286, 0.606451,0
11.8601, 1.43583,0
9.56902, 7.88605,1
9.25191, 2.38524,0
4.24229, 16.3856,2
1.84161, 10.3403,2
4.94908, 14.7802,2
2.40315, 14.565,2
9.56813, -1.55109,0
12.0748, 11.7615,3
11.8095, 13.1995,3
3.56156, 13.4874,2
8.51202, 5.15341,1
9.73995, 11.3208,3
12.6387, 15.8722,3
9.30724, 8.07015,1
1.401, 12.8869,2
3.49604, 14.1998,2
3.84203, 12.3009,2
1.61616, 11.0472,2
10.6804, 8.5322,1
9.69417, 5.59213,1
11.4495, 11.1048,3
11.8991, 10.9671,3
13.3981, 7.96993,1
10.8153, 9.30511,1
12.7278, 12.1526,3
13.4246, 18.1373,3
10.2611, -2.71145,0
3.44795, 13.2704,2
9.93177, 6.09244,1
10.4253, 7.78485,1
3.43612, 10.9289,2
2.01018, 8.90554,2
9.6859, 6.39446,1
7.54494, 15.0425,3
10.5538, 8.36041,1
2.60052, 10.7108,2
9.96274, 7.06593,1
9.88586, 7.04391,1
11.4546, 11.7337,3
11.8154, 12.8765,3
0.198453, 14.4437,2
9.7794, 6.36948,1
9.27634, 14.0011,3
10.5989, 2.97933,0
4.3748, 15.6497,2
1.49895, 10.3286,2
11.7478, 7.69044,1
12.4005, 8.78565,1
2.82839, 13.9149,2
4.65115, 13.844,2
10.9491, -0.443456,0
8.89958, 11.8083,3
11.5173, 15.6085,3
12.7047, 2.28874,0
11.3137, -0.956774,0
11.0943, 10.0659,1
3.70608, 13.5198,2
2.85924, 13.7778,2
2.79143, 9.57885,2
13.2033, 8.43549,1
12.8084, 4.27036,1
0.896803, 12.0262,2
2.82335, 12.9872,2
8.93784, -0.229426,0
11.6012, 8.54279,1
1.98016, 8.89742,2
14.5847, 12.7938,3
2.20879, 10.5812,2
11.2061, 0.0296006,0
10.7568, 7.32672,1
10.6217, 2.77514,0
4.24054, 11.547,2
12.7467, 2.0911,0
9.35186, -0.629362,0
11.4711, 14.6692,3
7.64574, 1.76046,0
3.42293, 14.5466,2
12.0113, 7.00029,1
3.49305, 13.8994,2
5.67691, 14.7566,2
14.2073, 10.5208,3
5.48749, 15.7068,2
10.5371, 14.3049,3
10.0099, -0.298932,0
0.958266, 11.2146,2
2.96365, 11.4485,2
11.3787, 0.656963,0
10.3751, 0.389998,0
10.3093, 8.01013,1
9.6913, 1.21222,0
11.7508, -0.714711,0
8.11858, 11.7265,3
10.2347, 0.210854,0
4.07863, 14.631,2
2.9305, 13.718,2
9.77334, 5.20568,1
9.32139, 12.2307,3
11.8871, 8.15708,1
3.23602, 14.0615,2
3.10908, 13.8167,2
8.31758, -0.158713,0
12.1059, -0.771429,0
1.45617, 11.1178,2
13.8727, 13.332,3
12.2032, 14.6089,3
14.1326, 13.8023,3
10.1333, 7.81608,1
11.0798, 9.64504,1
13.3522, 9.7223,3
3.33936, 13.8239,2
10.858, 9.99215,1
4.8794, 13.7453,2
4.66415, 15.1333,2
-0.595895, 10.5122,2
11.7651, 2.26578,0
9.45464, 7.21085,1
-0.0777515, 9.62169,2
0.187773, 11.8252,2
4.96452, 14.171,2
11.6466, 0.415365,0
14.7585, 13.3677,3
11.7809, 7.70972,1
4.5252, 13.8698,2
11.7274, 1.98437,0
11.6521, 0.960314,0
12.3081, 6.9447,1
3.0454, 14.0467,2
13.3987, 9.6386,1
3.57043, 15.2825,2
1.49317, 10.8202,2
9.82855, 6.51799,1
3.19234, 14.9558,2
12.2585, 16.9429,3
10.264, -0.507901,0
6.53165, 10.3638,2
11.1327, 7.80326,1
1.94036, 10.0352,2
1.07686, 8.71351,2
3.12079, 13.3053,2
7.68487, 9.70861,1
13.5773, 8.33893,1
0.699127, 11.6187,2
1.51606, 9.88835,2
8.08528, 8.41842,1
10.7967, 12.4745,3
10.8262, 10.0739,1
2.45722, 12.5118,2
2.18635, 10.3286,2
4.83216, 14.4551,2
4.46087, 14.2915,2
3.1752, 13.3594,2
3.72548, 13.8732,2
1.48734, 11.7573,2
11.9236, 0.405846,0
2.83083, 10.6995,2
11.9021, 10.6563,3
11.7431, 7.30349,1
10.3285, 0.696194,0
3.24657, 11.2017,2
1.91279, 12.3512,2
10.6335, 8.44028,1
3.4842, 12.4818,2
10.1304, 2.23771,0
2.06427, 13.2998,2
3.73392, 13.1392,2
11.1855, 6.21389,1
1.9238, 10.3841,2
10.1758, 6.3428,1
5.13327, 12.0248,2
0.411387, 9.83099,2
11.1518, 11.1541,3
12.6888, 11.0171,3
2.28877, 8.47916,2
3.19337, 10.6306,2
9.81812, 16.2505,3
12.2346, 9.67549,1
0.547658, 12.5845,2
9.38741, -1.92251,0
-0.0246755, 10.401,2
8.56682, 5.11248,1
10.9447, 8.76754,1
13.2493, 9.43419,1
