x0,x1,x2,cluster
7.84702, 12.7164, 13.1315,3
14.416, 5.55669, 10.6645,2
6.70659, 10.2872, 10.6598,3
2.60237, 1.85724, 6.93406,0
3.61724, 10.9932, 10.3543,3
2.38925, 2.99064, 8.70121,0
4.4645, 11.197, 9.93165,3
2.62865, 2.40092, 7.3483,0
14.3627, 6.12661, 9.96199,2
1.6151, 6.68091, 5.88137,0
-1.94505, 12.5458, 5.74991,1
6.05392, 11.5083, 8.82801,3
17.9434, 5.31251, 9.86067,2
7.97185, 11.0198, 3.36054,3
6.18797, 13.3866, 1.77964,1
15.966, 9.3919, 14.183,2
13.5447, 3.89993, 12.3592,2
14.0211, 14.1772, 14.6629,3
2.37811, 9.26851, 8.30523,3
6.0687, 11.1435, 11.4914,3
3.79355, 12.295, 12.2427,3
2.45615, -0.76244, 6.80917,0
5.58867, 18.2851, 11.3671,3
1.91333, 9.03485, 8.52141,3
-0.298277, -0.689946, 6.33681,0
2.43247, 1.05135, 7.35959,0
18.1939, 4.61494, 11.1213,2
8.98153, 2.92505, 3.14279,0
4.02966, 11.3228, 10.6509,3
7.03784, 10.2565, 13.5865,3
-0.642293, 8.4211, 0.108182,1
15.3556, 6.56578, 8.89214,2
17.0985, 3.74571, 8.27889,2
5.89331, 12.2766, 10.0149,3
5.07624, 3.58645, 7.53618,0
8.15405, 12.0863, 15.6601,3
3.7919, 12.4135, 10.3465,3
2.53179, 3.33376, 8.13608,0
6.5245, 8.58539, 11.3553,3
4.42622, 12.3292, 8.88026,3
3.02934, 7.83938, 9.2923,3
11.5835, 4.92132, 4.18162,2
2.7625, 1.73093, 7.63226,0
1.72299, 1.04286, 6.92714,0
4.24472, 11.1323, 7.59511,3
2.54367, 1.76463, 9.35157,0
6.66393, 15.5252, 1.00349,1
1.53646, 1.3319, -14.3063,1
6.72864, 10.0898, 12.4482,3
1.78527, 1.8705, 5.07821,0
-1.98461, 14.5955, 2.45979,1
1.25491, -0.206803, 7.31561,0
5.55588, 12.1205, 10.594,3
1.03616, 8.23531, 9.2095,3
3.57677, 9.62314, 8.72149,3
3.07629, 13.7901, 2.00336,1
6.77253, 10.4802, 10.2832,3
8.5515, 10.093, 14.7105,3
5.92456, 10.51, 12.9271,3
2.33016, 3.84353, 8.21205,0
4.97236, 11.7569, 10.2566,3
3.75548, 4.49723, 8.90779,0
-7.76243, 5.53538, -7.79811,1
4.1958, 9.37641, 8.46862,3
3.88704, 16.9427, 8.37166,3
8.4088, 11.5576, 15.1714,3
1.15945, 2.25124, 8.19602,0
3.99379, 10.0923, 10.4407,3
9.85752, 4.89697, 6.90388,2
15.3417, 6.09507, 8.94156,2
3.73505, 9.52628, 10.5497,3
6.66336, 11.0179, 13.6056,3
16.7173, 7.46656, 10.9564,2
3.06923, 10.9561, 10.7744,3
9.34225, 11.7339, 14.7206,3
1.81864, 1.32398, 5.56741,0
18.6428, 6.99485, 11.7763,2
21.2019, 6.31493, 9.13375,2
8.6768, 10.354, 12.8068,3
3.15867, 10.1064, 9.8965,3
4.31088, 9.29761, 8.78042,3
-0.287425, 3.99107, -2.23182,1
3.54314, 8.1273, 10.2551,3
2.57892, 0.491695, 6.76422,0
7.48012, 11.6792, 14.3755,3
14.4494, 4.46725, 10.8123,2
-4.44612, 16.4448, 2.63316,1
6.35482, 18.0183, 2.44145,1
2.06312, 3.24515, 10.3477,0
2.97642, 0.505934, 6.92953,0
4.77555, 12.6333, 10.4679,3
9.17839, 7.87125, -4.61563,1
11.7241, 6.82972, 11.5185,2
4.00583, 1.21564, 8.08051,0
14.3121, 3.73797, 5.86383,2
4.83681, 10.9448, 11.2812,3
1.31001, 1.31269, 6.46653,0
5.66801, 9.08955, 12.0608,3
1.23751, 2.29408, 8.22865,0
8.43614, 10.2401, 13.3616,3
10.2745, 11.7729, -2.83374,1
3.22635, 2.25996, 8.86796,0
-4.96347, 15.6469, -5.68285,1
14.8026, 6.31371, 12.7204,2
-2.44311, 5.38643, 4.71765,0
4.4156, 11.2736, 7.8906,3
5.05849, 3.29736, 8.95058,0
2.72364, 2.11725, 6.81395,0
-0.635086, 6.12821, 2.57569,1
3.73697, 8.4704, 8.6286,3
7.29545, 10.3055, 12.0584,3
2.99295, 8.95547, 8.86878,3
1.58124, 17.2229, 14.7158,3
12.7535, 4.4725, 6.84679,2
3.30771, 3.19304, 7.11183,0
5.86964, 10.7377, 9.56977,3
8.62216, 12.2972, 13.9413,3
6.99938, 10.3636, 12.1017,3
13.4962, 5.71133, 5.96994,2
2.86715, 8.65525, 8.30499,3
0.483206, -0.40373, 3.78597,0
4.72569, 9.38102, 9.55744,3
5.24751, 8.48021, 9.57992,3
8.78785, 11.7401, 13.9294,3
7.46035, 11.5687, 15.5948,3
14.4802, 4.30578, 6.19461,2
2.87619, 1.94469, -0.732432,0
7.3293, 10.8542, 13.1911,3
3.41538, 9.54741, 7.85204,3
5.17429, 11.2153, 9.32952,3
5.62203, 12.0673, 9.80905,3
15.8838, 5.29535, 9.87779,2
7.58445, 11.8771, 14.8713,3
5.87873, 10.6233, 10.6724,3
13.2932, 7.15875, 10.2209,2
17.0111, 8.01722, 12.7223,2
8.65026, 2.82992, 8.06903,0
1.67326, 1.21673, 7.49908,0
0.900561, 18.1779, -2.28745,1
7.5623, 12.6163, 12.0816,3
3.93123, 11.8473, 10.1093,3
2.51591, -0.709599, 7.24172,0
1.214, 0.496109, 6.17868,0
-0.00562107, -0.593882, 5.55039,0
3.34627, 9.36303, 9.68418,3
12.4974, 1.3053, 3.69478,2
12.9174, 5.73159, 9.59513,2
8.41804, 10.5191, 13.8297,3
14.1318, 2.59831, 6.64734,2
7.01624, 8.95744, 12.6785,3
4.38925, 3.624, 9.41649,0
3.64867, 1.60308, 8.98746,0
6.18656, 10.7193, 10.0286,3
15.3611, 6.31098, 13.368,2
15.1765, 6.84575, 10.3737,2
3.17029, 1.16467, 7.0304,0
3.53513, 14.4349, 2.23333,1
4.18583, 10.0136, 8.14577,3
14.153, 1.34348, 2.48831,2
4.42546, 3.45257, 10.8521,0
2.53652, 0.559734, 8.63699,0
2.65585, 2.47005, 6.80823,0
-0.537839, 4.00636, -0.422195,1
2.49408, 1.28246, 8.3501,0
16.2721, 2.66854, 11.3846,2
3.93219, 1.43702, 7.88289,0
3.27551, 10.4649, 10.0688,3
8.22442, 9.38915, 13.7282,3
19.968, 9.35457, 15.1005,2
0.754099, 14.2226, 8.6668,3
1.99248, 4.05601, 3.88664,0
3.92939, 2.10656, 9.47636,0
6.26339, 10.5396, 13.8593,3
11.536, 0.424562, 8.57479,2
9.51021, -0.170303, 6.98835,0
5.475, 11.9976, 9.55763,3
8.64291, 9.24065, 13.7507,3
8.89685, 10.2775, 11.6261,3
2.75587, 9.49406, 9.28414,3
3.58591, 3.38378, 7.95701,0
4.02718, 3.32565, 8.20151,0
4.46332, 9.85821, 8.54055,3
14.3895, 5.34847, 7.40392,2
14.5556, 4.9823, 9.0079,2
4.06849, 3.38141, 7.91796,0
5.14066, 8.90915, 12.5359,3
-0.154751, 20.6985, 15.6278,3
2.3023, 11.2997, 14.2375,3
8.00771, 10.8738, 15.4189,3
3.62073, 12.2293, 7.63458,3
1.9253, 0.591562, 7.11488,0
3.01882, 0.741988, 6.44473,0
7.99108, 12.2727, 15.3757,3
16.0274, 5.81121, 9.07097,2
3.21213, 3.06361, 8.08822,0
15.0549, 7.39977, 7.02221,2
16.1008, 7.34997, 12.1916,2
1.59148, 8.11562, 9.66248,3
8.91067, 19.2186, 10.6411,3
2.73279, 2.67952, 6.21873,0
-6.55541, 8.67333, -3.29977,1
3.24379, 9.19006, 10.0235,3
-2.3161, 3.71918, 6.07513,0
12.465, 3.3247, 5.82701,2
16.459, 2.33878, 4.16307,2
13.1817, 7.74897, 8.71396,2
11.1587, 6.80271, 10.5251,2
3.63212, 10.6327, 8.50676,3
1.76699, 1.24822, 9.5266,0
2.06584, 10.6011, 9.5743,3
-3.0218, 6.33802, -0.29912,1
4.32815, 3.53741, 8.41283,0
1.96505, 2.31242, 8.17082,0
6.07897, 9.42238, 13.5211,3
2.99796, 0.946656, 8.10188,0
4.59453, 2.84684, 9.29697,0
3.58928, 10.2172, 6.85258,3
12.1486, 2.84419, 7.39717,2
5.99892, 9.43987, 11.6183,3
2.84053, 2.9035, 8.19824,0
3.12382, 10.3928, 9.60627,3
8.86355, 11.8047, 12.7604,3
0.294249, 13.5075, -0.348664,1
-4.21734, 17.218, -5.96253,1
2.68851, 9.26681, 10.3824,3
15.2113, 3.23931, 7.63643,2
16.5928, 11.2019, 0.408743,2
3.04554, 3.34949, 9.69459,0
7.99578, 12.0131, 14.9102,3
9.04338, 7.83172, 0.229458,1
13.0457, 2.70388, 9.91207,2
3.33037, 0.316782, 7.91457,0
-0.31508, -0.564519, 5.27441,0
8.13503, 10.1368, 13.6933,3
2.3545, 2.68456, 8.55455,0
5.89806, 12.2738, 10.4543,3
3.85068, 10.2333, 8.10806,3
2.44604, 2.49215, 8.76337,0
13.6248, 9.1478, 1.38252,2
5.63099, 8.73858, 12.9902,3
5.17258, 11.9071, 9.12678,3
5.24814, 8.75378, 11.6113,3
2.86327, 2.21872, 8.67054,0
3.46069, 11.2222, 10.502,3
14.3599, 8.48835, 14.8342,2
4.4749, 11.6772, 10.7194,3
3.07797, 9.08681, 9.12179,3
10.2868, 12.1744, 16.2583,3
6.91072, 9.43491, 12.8162,3
6.01088, 10.6729, 12.4659,3
3.68924, 2.65843, 7.93264,0
2.01403, 2.6789, 5.98759,0
0.067079, 1.47492, 5.20064,0
1.23567, 2.26531, 7.26191,0
1.71933, 2.3144, 6.10167,0
4.9695, 9.04196, 9.6795,3
4.56549, 4.35029, 9.33133,0
1.83596, 26.3239, 8.49227,3
3.32657, 9.2413, 7.67338,3
9.43263, 10.7102, 12.8717,3
4.59218, 10.3386, 7.70291,3
6.78134, 3.16662, 2.89323,0
6.67816, 9.90505, 10.2597,3
1.42579, 9.57833, 9.42308,3
6.4048, 11.7562, 12.6317,3
-3.25919, 5.04002, -7.42711,1
2.98582, 3.2743, 9.32743,0
6.81217, 10.7287, 1.60167,1
16.0603, 4.60494, 13.1677,2
8.62339, 11.505, 13.2558,3
3.02961, 8.14334, 10.0479,3
7.97715, 10.1993, 12.3244,3
3.29281, 2.26065, 9.83208,0
-0.844862, -0.0108502, 4.60878,0
4.2366, 18.883, -3.51026,1
7.43733, 5.77564, 9.72717,3
7.85363, 11.7473, 14.1625,3
4.92633, 10.1524, 9.54155,3
16.8355, 2.53117, 12.6351,2
7.27305, 11.4141, 12.4959,3
17.1118, 5.72207, 9.64779,2
2.78931, 1.65982, 7.33294,0
8.25614, 10.1501, 14.073,3
1.64825, 8.05556, 7.82843,0
3.47225, 2.78001, 6.42536,0
20.138, 6.41251, 5.41771,2
2.43641, 9.86814, 8.79663,3
2.22839, 8.7478, 11.0598,3
2.26428, 8.73902, 10.2579,3
-8.53952, 11.5284, -6.55998,1
8.32423, 0.897248, 2.4635,0
4.19798, 4.15208, 9.63965,0
2.43168, 9.45642, 7.18128,3
2.79594, 1.1176, 7.64252,0
3.88351, 8.21308, 9.38555,3
0.310441, 0.284843, 6.22326,0
3.42067, 1.57892, 5.80162,0
11.3578, 1.77067, 2.67299,2
-4.76891, 8.90387, -2.783,1
-2.46877, 11.9852, 6.83692,1
1.90551, 1.97166, 7.28205,0
7.75564, 8.27364, 13.3844,3
-3.03814, 6.72072, 3.70861,1
1.73154, 1.61181, 6.00862,0
14.2131, 9.09556, 11.1749,2
5.347, 10.4171, 11.2402,3
5.57046, 11.478, 11.0216,3
3.33709, 2.23068, 8.27191,0
5.17181, 10.7428, 10.9901,3
-2.29434, 3.83354, -8.19672,1
1.10938, 0.0288059, 6.17991,0
3.60863, 2.85088, 9.45948,0
7.13276, 14.8284, 1.31371,1
4.02008, 9.94806, 10.6967,3
1.14705, 1.4083, 7.16283,0
9.43342, 11.9285, 15.9309,3
0.303741, 1.7897, 6.9465,0
8.92303, 11.9948, 14.1566,3
1.04058, 12.1078, 2.72325,1
21.6523, 8.68001, 12.4175,2
-0.59956, 10.2766, -5.87876,1
6.38232, 14.671, 6.69237,3
6.94003, 8.30194, 11.6438,3
12.1925, 17.5835, 7.33727,3
-3.03768, 12.8684, 4.02733,1
3.71241, 11.5992, 7.83556,3
0.524003, -0.558756, 4.15388,0
-2.14276, 10.6065, 4.76862,1
5.00379, 10.5032, 9.69443,3
9.11292, 10.7939, 16.2202,3
1.21772, 8.6554, 6.41354,0
3.91734, 10.1766, 9.31553,3
2.99284, 1.56951, 7.66486,0
3.47384, 11.5717, 12.2014,3
16.8602, 9.38076, 7.83057,2
5.77106, 11.2283, 8.66794,3
7.65541, 21.3776, 8.92001,3
1.0518, -1.99749, 4.59274,0
6.1576, 10.1264, 10.9332,3
9.28264, 10.2639, 12.9016,3
8.99958, 12.0997, 14.6408,3
15.8441, 4.87626, 13.822,2
3.12468, 9.61051, 9.63583,3
2.38237, 8.38568, 8.72479,3
10.3733, 1.27635, 4.47389,2
5.50846, 11.5469, 9.9479,3
9.12494, 10.9942, 15.3945,3
12.9218, 2.31475, 10.1499,2
9.01056, 10.9458, 15.6794,3
15.0496, 5.38117, 8.17074,2
4.8797, 6.6337, 3.43927,0
8.24685, 12.3864, 14.6866,3
13.7568, 1.42182, 5.33953,2
6.71125, 11.1063, 22.007,3
7.55271, 10.3173, 14.0232,3
5.63518, 11.3443, 10.8757,3
2.62784, 2.27408, 6.39999,0
2.60474, 10.0102, 10.3805,3
4.30926, 8.64876, 9.499,3
8.30287, 4.94333, 5.8528,0
7.49077, 14.1714, 11.6918,3
3.65173, 3.52025, 6.23567,0
2.15499, 8.46559, 10.3869,3
3.52976, 10.51, 6.40624,3
4.80933, 9.1624, 11.3258,3
16.5127, 2.59781, 11.6025,2
14.9421, 2.60718, 7.97738,2
3.98906, 13.7111, -2.19539,1
4.01175, 8.98359, 9.38904,3
-5.13943, 0.780138, -10.5075,1
3.82997, 9.71796, 10.8215,3
3.33732, 2.01579, 6.55467,0
-0.964509, 2.64107, 0.926649,0
6.04474, 8.17937, 3.8564,0
4.2967, 9.82618, 10.5376,3
1.85156, 1.6647, 5.95345,0
1.00684, 0.3207, 7.43595,0
0.736435, 12.6311, 4.93367,1
0.901946, 2.91888, 7.5749,0
7.52695, 11.8227, 14.4825,3
9.44323, 0.700703, 4.13072,0
8.79747, 11.3089, 14.1423,3
6.86877, 11.3104, 12.5366,3
3.96463, 8.57101, 9.76014,3
5.73139, 7.83003, 11.2549,3
3.8585, 2.99747, 8.89907,0
4.11778, 11.2587, 10.8722,3
13.4065, 10.2157, 11.1175,2
1.91193, 1.66311, 8.61527,0
14.8978, 9.3661, 13.0655,2
1.30895, 2.52814, 7.44455,0
10.1445, -3.42149, 1.69009,0
6.93526, 9.26227, 12.2205,3
-1.20571, -1.31087, -8.1445,1
9.3564, 12.5209, 15.4474,3
-2.90844, 13.4301, -2.76443,1
5.77599, 9.57506, 13.5723,3
4.70055, 10.4658, 9.49239,3
0.406113, 13.4446, -0.820514,1
3.54776, 10.8279, 10.4505,3
16.1216, 12.1663, 6.86976,2
7.34614, 11.0327, 14.2644,3
7.42507, 12.5717, 13.9022,3
3.27318, 10.4736, 11.3638,3
4.54432, 3.20299, 8.25367,0
1.29896, 4.94458, -17.3705,1
8.30855, 9.707, 12.088,3
2.98943, 8.9129, 10.393,3
20.8731, 7.01982, 9.81535,2
2.66114, 2.10444, 7.85771,0
6.75614, 10.3585, -1.45511,1
17.9264, 12.0983, 12.6242,2
0.471676, -0.195458, 4.66473,0
0.7738, 1.27271, 8.35129,0
7.78578, 10.9922, 13.3849,3
2.40527, 8.45699, 9.42854,3
3.60515, 10.0681, 10.1862,3
15.9675, 11.0434, 12.9531,2
5.43143, 10.4554, 10.9438,3
6.49093, 9.6404, 14.4857,3
5.94076, 9.76838, -0.359706,1
3.00964, 9.79597, 9.89691,3
7.65378, 11.0987, 12.8556,3
10.5477, 4.72433, 3.54205,2
17.5889, 7.75029, 12.5431,2
0.436482, 7.46365, 9.09777,0
1.44061, 3.07531, 7.65423,0
9.7412, 2.4853, 7.91102,2
3.59529, 9.54672, 10.0278,3
9.85984, 12.0387, 16.6934,3
2.12768, 0.308812, 8.92569,0
4.78123, 10.195, 10.4253,3
1.68386, 9.01666, 11.4351,3
7.08008, 8.48785, 6.36162,3
1.61127, 0.256369, 6.16696,0
10.5423, 12.0594, 15.1367,3
5.24985, 11.4691, 9.29464,3
11.1655, 10.4833, 6.98886,2
7.23746, 10.9612, 12.9347,3
8.11278, -0.72264, 3.69795,0
0.129998, 1.10377, 5.97049,0
-2.40222, -0.827423, 4.97558,0
14.2047, 3.42374, 7.22989,2
9.04193, 10.3215, 14.4988,3
2.10188, 1.02902, 6.50696,0
7.37888, 11.243, 13.7719,3
3.95738, 9.47214, 2.70219,1
7.80917, 9.86786, 12.8944,3
6.00464, 9.63659, 11.4512,3
5.04094, 11.3782, 11.0997,3
0.49394, 12.3583, -5.74812,1
3.90286, 11.5696, 8.47658,3
4.44264, 5.41003, 11.2927,0
7.01982, 10.9145, 12.5992,3
4.56116, 7.00347, 3.20001,0
12.7013, 6.27128, 1.49181,2
8.08277, 13.5833, 4.79136,3
9.09518, 10.6148, 12.1864,3
7.38044, 9.03731, 12.291,3
8.7625, 8.84802, 14.2007,3
9.53955, 20.7585, -3.86621,1
6.63665, 9.2442, 11.4954,3
13.3081, 5.38457, 6.61135,2
4.36677, 5.99912, 3.26022,0
17.7311, 5.29997, 12.4583,2
13.8464, 13.1192, 17.7531,3
17.1737, 3.67288, 8.41785,2
16.2763, 4.17284, 8.21397,2
7.84236, 11.6606, 10.4646,3
2.65939, 9.34611, 8.47096,3
17.7795, 5.97824, 13.2377,2
13.7441, 16.4018, 11.1792,3
8.54065, 10.8061, 13.4511,3
13.6136, 2.8299, 7.50924,2
2.75236, 6.106, -2.37621,1
7.81014, 15.8924, 3.03991,3
2.4162, 8.75693, 8.05894,3
5.15081, 8.78761, 9.31892,3
3.31064, 12.3471, 6.30622,3
6.77546, 10.7902, 11.8067,3
8.56161, 12.0021, 13.9306,3
3.52184, 3.00846, 9.92574,0
11.0944, 13.6333, 14.6647,3
3.48338, 8.4926, 9.00254,3
10.5736, 9.55359, 14.4876,3
2.54759, 15.0582, 13.3943,3
2.4102, 1.96759, 7.18594,0
6.27724, 18.0727, 8.68039,3
2.33762, 1.6087, 6.92243,0
7.12119, 10.3513, 12.3762,3
13.2523, 4.66394, 8.69771,2
2.79301, 5.07156, 10.3047,0
-2.12939, 13.4708, 9.02814,3
4.51093, 13.0957, 9.47947,3
4.07967, 1.00653, 7.16137,0
1.3453, 10.3421, 3.07843,1
14.3444, 2.47033, 3.03976,2
4.99995, 8.78883, 13.3241,3
4.33304, 11.3226, 12.1592,3
13.6491, -0.0810284, 7.12614,2
3.08898, 9.88901, 9.42552,3
0.946529, 1.01106, 5.78549,0
4.67293, 11.8235, 9.87978,3
12.9158, 4.33628, 5.5533,2
1.96429, 3.10138, 7.16894,0
4.15627, 1.6358, 8.52158,0
2.36671, 1.99085, 8.1958,0
12.3299, 3.47512, 9.95712,2
8.02048, 11.9065, 13.1717,3
9.11029, 11.2353, 13.9213,3
4.56921, 3.29772, 9.60998,0
7.3726, 9.49031, 12.8123,3
2.80235, 9.54227, 9.27875,3
7.88846, 13.0245, 9.32906,3
15.2044, 5.45437, 7.20645,2
7.91187, 9.38105, 12.3111,3
1.32425, 1.36025, 7.02405,0
4.68504, 0.836775, 7.26584,0
9.80822, 10.2822, 13.6446,3
8.0525, 9.63582, 13.58,3
1.98491, 9.4862, 7.27085,3
3.90164, 1.60277, 10.1475,0
-6.18647, 14.0883, -8.30626,1
6.78217, 12.8238, 13.1349,3
7.95006, 12.3393, 12.3374,3
0.800456, 11.0277, 9.26919,3
6.93894, 9.16271, 12.3394,3
2.50253, 10.6401, 7.57716,3
3.53839, 3.22472, 8.23771,0
5.1584, 11.0528, 12.4141,3
4.56066, 9.25074, 12.3755,3
-7.79947, 5.28922, -4.02839,1
3.06371, -0.0659458, 7.83203,0
1.0984, 0.118989, 8.82993,0
4.07819, 1.60551, 7.79663,0
6.88928, 11.0539, 14.1509,3
-2.3375, 8.50831, 3.60072,1
13.1307, 9.00101, 11.3247,2
-2.12703, 12.8043, -8.18497,1
19.4275, 18.3613, 18.3183,2
19.2281, 5.84853, 15.373,2
12.8108, 8.09726, 4.88464,2
2.35407, 3.24057, 8.66063,0
7.01981, 6.74604, 9.9405,3
14.4012, 7.78202, 10.99,2
5.74243, 10.0376, 7.18447,3
7.05159, 10.5719, 14.1272,3
11.8477, 8.36544, 7.02212,2
8.27658, 10.9376, 12.9508,3
2.94453, 9.81614, 9.21334,3
2.25682, 2.52339, 8.68603,0
1.99448, 7.69821, 7.7892,0
2.38319, 8.47031, 9.42874,3
3.65278, 14.3436, -0.00298999,1
1.97452, 0.584672, 6.42064,0
10.8807, 7.51149, 11.1796,2
8.78315, 10.1087, 14.2284,3
15.9384, 9.71819, 9.8348,2
8.33981, 11.3699, 13.8707,3
3.55273, 8.92655, 9.02927,3
5.51985, 8.8164, 12.8364,3
5.77218, 11.8728, 11.6499,3
8.78498, 8.94049, 13.4348,3
-13.6939, 4.29361, -7.96659,1
18.2921, 6.15533, 9.86766,2
2.093, -0.59322, 7.07211,0
15.2218, 5.48729, 7.81608,2
20.4371, 9.38964, 13.0253,2
8.61339, 10.6719, 13.3185,3
1.75861, -0.632459, 5.72772,0
7.12742, 2.82521, 9.18173,0
3.93111, 10.3639, 11.2822,3
6.5989, 10.2098, 12.1927,3
3.99963, 4.28921, 8.9568,0
12.139, 5.04361, 5.4592,2
5.644, 11.5442, 10.4212,3
2.59248, 5.89283, 8.82298,0
4.31527, 12.614, 8.87417,3
12.4615, 7.99691, 8.86279,2
1.13445, 9.74545, 14.4145,3
13.5341, 13.1409, 9.97629,2
6.37123, 8.37218, -1.40854,1
15.5529, 6.43602, 10.5721,2
9.76987, 12.8112, 15.1418,3
-7.52858, 11.4578, -7.42024,1
1.74931, 3.43303, 9.59645,0
15.1083, 16.9206, 7.86168,2
14.1818, 4.74347, 11.5951,2
9.15501, 6.75717, 8.3779,2
5.77931, 12.9353, 16.1806,3
1.5492, 1.80817, 5.59826,0
6.72588, 10.9696, 3.28892,3
1.79858, 2.03582, 7.77355,0
2.94237, 1.56957, 6.26205,0
2.76885, 9.88161, 7.86211,3
3.94001, 7.72709, 8.40106,3
7.8366, 11.1717, 15.2911,3
2.56968, 7.16859, 10.757,3
2.37309, 1.46245, 6.7167,0
17.2134, 6.13643, 9.98667,2
3.55721, 5.49726, 8.83907,0
10.4927, 13.3146, 16.2915,3
5.09107, 9.50493, 13.7488,3
0.985372, -0.0874413, 5.27519,0
12.9681, 5.09228, 7.06299,2
6.91177, 10.5836, 13.6149,3
3.37202, 2.67543, 9.35623,0
14.2379, 16.4153, 18.3415,3
4.03491, 4.60654, 8.6626,0
20.1919, 8.90661, 7.41096,2
6.76299, 12.1865, 13.2605,3
9.94817, 11.442, 12.2273,3
14.7973, 5.88553, 9.81004,2
2.44193, 7.8269, -7.3239,1
6.49685, 8.56548, 13.0753,3
3.82016, 4.15489, 6.96982,0
9.62065, 12.3512, 15.9184,3
8.23532, 12.2046, 14.5292,3
6.31144, 11.3849, 13.064,3
5.9781, 9.32717, 11.0872,3
16.2129, 2.35867, 5.62412,2
8.52696, 11.3197, 12.1962,3
4.95327, 10.395, 11.2432,3
4.23287, 10.2316, 11.364,3
5.6539, 9.85262, 9.90981,3
12.7688, 16.8194, 5.96226,3
8.13734, 11.1303, 14.4122,3
4.80558, 12.552, 11.7675,3
12.5908, -0.558232, 7.78955,2
1.33632, 1.93322, 7.56909,0
16.9261, 8.10926, 8.84253,2
3.88333, 11.4467, 10.5086,3
2.07285, -1.12259, 5.56774,0
2.03981, 0.44745, 6.50222,0
3.8203, 9.91248, 9.51806,3
3.22076, 10.4576, 10.0726,3
3.46381, 10.1359, 9.82384,3
5.89213, 10.9958, 11.917,3
11.6957, 12.793, 7.44593,3
14.1006, 8.27338, 12.1838,2
2.77433, 1.36433, 6.65954,0
6.128, 10.2617, 11.1017,3
3.07866, 2.6829, 6.86841,0
10.7834, 1.44171, 6.21164,2
1.15338, -1.21282, 5.37738,0
11.2332, 11.8206, 10.4623,3
12.3509, 4.63695, 7.08413,2
8.71549, 10.6751, 13.2428,3
4.73446, 10.8757, 10.6286,3
8.86462, 10.3996, 14.5123,3
8.15706, 12.218, 11.7616,3
0.617093, 16.0517, -2.76721,1
4.68816, 10.2502, 10.2384,3
20.4359, 4.97402, 8.60737,2
6.86357, 9.60752, 12.8184,3
-1.0017, 10.6959, -8.20073,1
12.7089, 4.16733, 7.34208,2
9.6836, 12.9248, 14.4989,3
6.87282, 10.2725, 11.0841,3
12.9286, 5.27887, 7.40073,2
9.64396, 17.1974, 10.5377,3
-1.3049, 6.48548, -9.57462,1
3.18613, 9.07888, 3.18726,1
0.723026, 1.63144, 7.10617,0
16.5733, 1.57307, 9.19525,2
13.8743, 6.13166, 12.8375,2
10.3293, 6.34866, 7.28655,2
13.8587, 4.12224, 9.33484,2
6.34379, 15.0895, 8.46121,3
3.67254, 9.85601, 8.51371,3
2.74491, 2.09094, 7.38102,0
12.8344, 3.1071, 7.23243,2
13.5417, 4.66269, 7.62599,2
6.7788, 11.4351, 10.9565,3
16.1354, 6.54497, 11.1376,2
2.59901, 4.07185, -6.02613,1
19.2783, 9.70765, 13.7005,2
15.994, 6.45888, 11.5542,2
3.32998, 10.1227, 9.21732,3
10.861, 8.83999, 13.7886,3
7.27045, 10.1185, 10.7048,3
9.54581, 12.2542, 13.6933,3
1.25434, -0.636841, 5.31499,0
7.84964, 10.1339, 14.6047,3
3.58521, 1.61102, 7.97645,0
6.66057, 11.3205, 14.6192,3
0.482534, 12.0969, 11.3472,3
9.93228, 2.47694, 3.58676,2
7.63884, 8.80327, 12.5284,3
8.59937, 11.5308, 12.4623,3
3.73595, 3.15175, 8.37924,0
5.69019, 6.57844, 0.304267,1
6.30899, 10.2276, 9.36513,3
-1.33645, 10.5461, -3.0952,1
14.1963, 7.85648, 7.68797,2
7.32892, 11.6977, 13.3619,3
7.51456, 10.5937, 11.7492,3
-1.95967, 13.4841, 2.74173,1
6.32094, 11.241, 9.49072,3
15.0457, 3.69694, 6.08632,2
3.97758, 9.23174, 9.1887,3
9.60459, 18.4115, 9.46463,3
5.17152, 9.98426, 12.3486,3
3.41892, 1.28528, 8.05413,0
0.213973, 1.27304, 6.64388,0
3.86014, 10.0131, 9.57653,3
0.348407, 16.282, 10.1874,3
2.48821, 1.77964, 6.69025,0
13.7537, 1.52973, 12.4853,2
3.6809, 16.2291, -5.45062,1
3.49036, 7.81707, 10.4802,3
3.11652, 10.958, 9.98128,3
7.72856, 11.362, 13.4982,3
5.1725, 10.0334, 8.95851,3
3.80681, 12.001, 10.3145,3
1.88339, 1.42737, 7.72697,0
2.69437, 5.31427, 8.96642,0
15.6785, 4.89753, 6.95488,2
8.22509, 10.5075, 14.0874,3
3.40559, 9.99142, 7.58198,3
8.51039, 10.5152, 12.9173,3
16.1968, 15.5525, 4.45233,2
6.57674, 9.08269, 12.0923,3
2.04701, 0.77674, 5.54281,0
5.2041, 9.34382, 9.18621,3
7.43059, 9.08457, 13.0946,3
9.69791, 11.8144, 14.6367,3
6.90087, 11.9789, 10.1754,3
18.2131, 7.00018, 12.001,2
6.19519, 9.28935, 12.2323,3
1.65456, 4.70774, 7.54483,0
3.47898, 11.0182, 11.0352,3
3.27538, 2.85825, -4.56798,1
14.4739, 5.77976, 8.93849,2
14.4477, 2.89615, 7.64026,2
4.74344, 10.7366, 8.55328,3
