idImage,patchId,clusterId
74,4137,74
74,4138,60
74,4139,48
74,4140,73
74,4141,73
74,4142,60
74,4143,48
74,4144,71
74,4145,16
74,4146,84
74,4147,48
74,4148,51
74,4149,48
74,4150,48
74,4151,48
74,4152,48
74,4153,48
74,4154,84
74,4155,51
74,4156,48
74,4157,48
74,4158,48
74,4159,40
74,4160,84
74,4161,73
74,4162,14
74,4163,7
74,4164,84
74,4165,74
74,4166,26
74,4167,60
74,4168,36
74,4169,39
74,4170,14
74,4171,48
74,4172,74
74,4173,84
74,4174,14
74,4175,74
74,4176,3
74,4177,48
74,4178,95
74,4179,48
74,4180,73
74,4181,48
74,4182,48
74,4183,48
74,4184,48
74,4185,14
74,4186,74
74,4187,84
74,4188,84
75,4189,29
75,4190,29
75,4191,29
75,4192,29
75,4193,17
75,4194,29
75,4195,98
75,4196,29
75,4197,62
75,4198,29
75,4199,29
75,4200,74
75,4201,98
75,4202,98
75,4203,29
75,4204,98
75,4205,98
75,4206,17
75,4207,98
75,4208,98
75,4209,98
75,4210,61
75,4211,98
75,4212,29
75,4213,62
75,4214,29
75,4215,29
75,4216,98
75,4217,17
75,4218,29
75,4219,29
75,4220,29
75,4221,29
75,4222,29
75,4223,17
75,4224,29
75,4225,29
75,4226,29
75,4227,29
75,4228,29
75,4229,98
75,4230,98
75,4231,17
75,4232,75
75,4233,98
75,4234,98
75,4235,29
75,4236,98
75,4237,29
75,4238,98
75,4239,17
75,4240,29
75,4241,98
75,4242,98
75,4243,98
75,4244,98
75,4245,29
75,4246,98
76,4247,57
76,4248,88
76,4249,103
76,4250,103
76,4251,88
76,4252,57
76,4253,88
76,4254,88
76,4255,88
76,4256,57
76,4257,57
76,4258,8
76,4259,88
76,4260,57
76,4261,88
76,4262,67
76,4263,57
76,4264,57
76,4265,67
76,4266,67
76,4267,67
76,4268,57
76,4269,67
76,4270,57
76,4271,67
76,4272,67
76,4273,67
76,4274,67
76,4275,103
76,4276,67
76,4277,67
76,4278,67
76,4279,67
76,4280,67
76,4281,67
76,4282,67
76,4283,67
76,4284,67
76,4285,67
76,4286,57
76,4287,67
76,4288,0
76,4289,67
76,4290,57
76,4291,67
76,4292,67
76,4293,9
76,4294,9
76,4295,8
76,4296,88
76,4297,8
77,4298,46
77,4299,47
77,4300,46
77,4301,46
77,4302,46
77,4303,46
77,4304,47
77,4305,47
77,4306,46
77,4307,47
77,4308,46
77,4309,46
77,4310,47
77,4311,47
77,4312,47
77,4313,47
77,4314,47
77,4315,47
77,4316,46
77,4317,46
77,4318,46
77,4319,47
77,4320,47
77,4321,47
77,4322,47
77,4323,46
77,4324,46
77,4325,46
77,4326,47
77,4327,47
77,4328,47
77,4329,47
77,4330,47
77,4331,47
77,4332,46
77,4333,47
77,4334,47
77,4335,47
77,4336,46
77,4337,47
77,4338,46
77,4339,47
77,4340,47
77,4341,47
77,4342,47
77,4343,47
77,4344,46
77,4345,47
77,4346,47
77,4347,47
77,4348,47
77,4349,47
77,4350,47
77,4351,47
77,4352,46
77,4353,47
77,4354,47
77,4355,47
77,4356,47
77,4357,46
77,4358,47
77,4359,47
78,4360,108
78,4361,108
78,4362,99
78,4363,108
78,4364,9
78,4365,9
78,4366,9
78,4367,108
78,4368,9
78,4369,99
78,4370,9
78,4371,9
78,4372,9
78,4373,9
78,4374,99
78,4375,108
78,4376,108
78,4377,9
78,4378,99
78,4379,108
78,4380,108
78,4381,99
78,4382,9
78,4383,9
78,4384,9
78,4385,108
78,4386,108
78,4387,9
78,4388,67
78,4389,9
78,4390,9
78,4391,9
78,4392,108
78,4393,108
78,4394,9
78,4395,9
78,4396,57
78,4397,57
78,4398,9
78,4399,108
78,4400,108
78,4401,9
78,4402,9
78,4403,9
78,4404,9
78,4405,67
78,4406,9
78,4407,99
78,4408,9
78,4409,67
78,4410,9
78,4411,42
78,4412,108
78,4413,99
78,4414,9
78,4415,9
78,4416,9
78,4417,9
79,4418,88
79,4419,103
79,4420,103
79,4421,103
79,4422,103
79,4423,103
79,4424,88
79,4425,103
79,4426,88
79,4427,103
79,4428,103
79,4429,103
79,4430,88
79,4431,103
79,4432,103
79,4433,103
79,4434,103
79,4435,103
79,4436,88
79,4437,103
79,4438,103
79,4439,67
79,4440,88
79,4441,103
79,4442,103
79,4443,67
79,4444,103
79,4445,67
79,4446,67
79,4447,67
79,4448,67
79,4449,103
79,4450,103
79,4451,103
79,4452,67
79,4453,67
79,4454,67
79,4455,103
79,4456,103
79,4457,103
79,4458,103
79,4459,67
79,4460,103
79,4461,67
79,4462,67
79,4463,67
79,4464,67
79,4465,67
79,4466,67
79,4467,67
79,4468,67
79,4469,103
79,4470,67
79,4471,103
79,4472,104
79,4473,67
80,4474,0
80,4475,33
80,4476,0
80,4477,0
80,4478,33
80,4479,0
80,4480,0
80,4481,85
80,4482,0
80,4483,33
80,4484,33
80,4485,57
80,4486,0
80,4487,77
80,4488,0
80,4489,77
80,4490,85
80,4491,0
80,4492,0
80,4493,33
80,4494,0
80,4495,0
80,4496,85
80,4497,33
80,4498,33
80,4499,33
80,4500,33
80,4501,33
80,4502,0
80,4503,85
80,4504,0
80,4505,77
80,4506,85
80,4507,85
80,4508,85
80,4509,0
80,4510,33
80,4511,33
80,4512,33
80,4513,33
80,4514,33
80,4515,33
80,4516,10
80,4517,99
80,4518,77
80,4519,77
80,4520,77
80,4521,77
80,4522,81
80,4523,0
80,4524,0
80,4525,57
80,4526,0
80,4527,81
80,4528,77
80,4529,77
80,4530,0
80,4531,0
80,4532,77
80,4533,77
81,4534,99
81,4535,57
81,4536,81
81,4537,9
81,4538,9
81,4539,57
81,4540,9
81,4541,9
81,4542,57
81,4543,57
81,4544,9
81,4545,9
81,4546,9
81,4547,18
81,4548,57
81,4549,57
81,4550,9
81,4551,8
81,4552,9
81,4553,9
81,4554,57
81,4555,9
81,4556,9
81,4557,9
81,4558,9
81,4559,57
81,4560,9
81,4561,9
81,4562,9
81,4563,9
81,4564,9
81,4565,57
81,4566,0
81,4567,57
81,4568,9
81,4569,9
81,4570,18
81,4571,9
81,4572,9
81,4573,9
81,4574,57
81,4575,9
81,4576,99
81,4577,9
81,4578,9
81,4579,57
81,4580,9
81,4581,57
81,4582,57
81,4583,9
81,4584,18
81,4585,9
81,4586,18
81,4587,9
81,4588,9
81,4589,99
82,4590,68
82,4591,68
82,4592,68
82,4593,68
82,4594,68
82,4595,31
82,4596,68
82,4597,68
82,4598,68
82,4599,68
82,4600,68
82,4601,68
82,4602,31
82,4603,68
82,4604,68
82,4605,68
82,4606,68
82,4607,31
82,4608,15
82,4609,68
82,4610,68
82,4611,68
82,4612,68
82,4613,68
82,4614,31
82,4615,68
82,4616,68
82,4617,68
82,4618,68
82,4619,31
82,4620,68
82,4621,31
82,4622,24
82,4623,68
82,4624,68
82,4625,68
82,4626,31
82,4627,15
82,4628,31
82,4629,31
82,4630,68
82,4631,68
82,4632,68
82,4633,68
82,4634,31
82,4635,31
82,4636,68
82,4637,68
82,4638,68
82,4639,68
82,4640,31
82,4641,31
82,4642,31
83,4643,54
83,4644,54
83,4645,54
83,4646,10
83,4647,10
83,4648,54
83,4649,10
83,4650,54
83,4651,10
83,4652,54
83,4653,54
83,4654,10
83,4655,54
83,4656,54
83,4657,10
83,4658,54
83,4659,54
83,4660,54
83,4661,10
83,4662,10
83,4663,54
83,4664,10
83,4665,54
83,4666,10
83,4667,10
83,4668,54
83,4669,54
83,4670,54
83,4671,54
83,4672,54
83,4673,54
83,4674,10
83,4675,10
83,4676,10
83,4677,54
83,4678,54
83,4679,54
83,4680,10
83,4681,10
83,4682,54
83,4683,54
83,4684,10
83,4685,10
83,4686,54
83,4687,54
83,4688,54
83,4689,54
83,4690,54
83,4691,10
83,4692,54
83,4693,54
84,4694,68
84,4695,68
84,4696,68
84,4697,68
84,4698,68
84,4699,68
84,4700,68
84,4701,68
84,4702,68
84,4703,68
84,4704,68
84,4705,68
84,4706,68
84,4707,68
84,4708,68
84,4709,68
84,4710,68
84,4711,68
84,4712,68
84,4713,68
84,4714,68
84,4715,68
84,4716,68
84,4717,68
84,4718,68
84,4719,68
84,4720,68
84,4721,77
84,4722,68
84,4723,68
84,4724,68
84,4725,68
84,4726,68
84,4727,68
84,4728,68
84,4729,68
84,4730,68
84,4731,68
84,4732,68
84,4733,68
84,4734,68
84,4735,68
84,4736,68
84,4737,68
84,4738,68
84,4739,68
84,4740,68
84,4741,68
84,4742,68
84,4743,68
84,4744,68
84,4745,68
84,4746,68
84,4747,68
85,4748,13
85,4749,13
85,4750,13
85,4751,13
85,4752,13
85,4753,13
85,4754,13
85,4755,13
85,4756,13
85,4757,85
85,4758,13
85,4759,13
85,4760,13
85,4761,13
85,4762,13
85,4763,13
85,4764,13
85,4765,13
85,4766,13
85,4767,13
85,4768,13
85,4769,13
85,4770,13
85,4771,13
85,4772,13
85,4773,13
85,4774,13
85,4775,13
85,4776,13
85,4777,13
85,4778,13
85,4779,13
85,4780,13
85,4781,13
85,4782,13
85,4783,13
85,4784,13
85,4785,13
85,4786,13
85,4787,13
85,4788,13
85,4789,13
85,4790,13
85,4791,13
85,4792,13
85,4793,13
85,4794,13
85,4795,13
85,4796,13
85,4797,13
85,4798,13
85,4799,13
85,4800,13
85,4801,13
85,4802,13
85,4803,13
85,4804,13
86,4805,34
86,4806,32
86,4807,51
86,4808,95
86,4809,56
86,4810,51
86,4811,51
86,4812,34
86,4813,51
86,4814,51
86,4815,51
86,4816,51
86,4817,51
86,4818,51
86,4819,51
86,4820,51
86,4821,51
86,4822,51
86,4823,51
86,4824,51
86,4825,51
86,4826,34
86,4827,51
86,4828,51
86,4829,51
86,4830,51
86,4831,51
86,4832,51
86,4833,51
86,4834,51
86,4835,51
86,4836,51
86,4837,51
86,4838,51
86,4839,51
86,4840,51
86,4841,51
86,4842,51
86,4843,51
86,4844,51
86,4845,51
86,4846,51
86,4847,51
86,4848,51
86,4849,51
86,4850,51
86,4851,51
86,4852,51
86,4853,51
86,4854,51
86,4855,51
86,4856,51
86,4857,51
86,4858,34
86,4859,51
87,4860,81
87,4861,32
87,4862,44
87,4863,6
87,4864,55
87,4865,61
87,4866,44
87,4867,61
87,4868,85
87,4869,79
87,4870,9
87,4871,1
87,4872,32
87,4873,44
87,4874,79
87,4875,89
87,4876,18
87,4877,86
87,4878,99
87,4879,79
87,4880,85
87,4881,6
87,4882,79
87,4883,81
87,4884,86
87,4885,22
87,4886,92
87,4887,85
87,4888,79
87,4889,6
87,4890,18
87,4891,81
87,4892,79
87,4893,18
87,4894,79
87,4895,32
87,4896,79
87,4897,11
87,4898,18
87,4899,79
87,4900,86
87,4901,79
87,4902,33
87,4903,44
87,4904,89
87,4905,32
87,4906,92
87,4907,79
87,4908,6
87,4909,61
87,4910,92
87,4911,36
87,4912,89
87,4913,44
87,4914,55
87,4915,89
87,4916,22
87,4917,1
88,4918,100
88,4919,100
88,4920,43
88,4921,98
88,4922,61
88,4923,78
88,4924,27
88,4925,17
88,4926,43
88,4927,75
88,4928,4
88,4929,84
88,4930,75
88,4931,19
88,4932,62
88,4933,78
88,4934,78
88,4935,78
88,4936,75
88,4937,75
88,4938,17
88,4939,27
88,4940,106
88,4941,48
88,4942,26
88,4943,60
88,4944,38
88,4945,79
88,4946,27
88,4947,6
88,4948,48
88,4949,62
88,4950,62
88,4951,32
88,4952,100
88,4953,17
88,4954,78
88,4955,100
88,4956,78
88,4957,1
88,4958,58
88,4959,60
88,4960,62
88,4961,74
88,4962,84
88,4963,75
88,4964,58
88,4965,17
88,4966,75
88,4967,43
88,4968,61
88,4969,29
88,4970,100
88,4971,48
88,4972,74
89,4973,32
89,4974,51
89,4975,27
89,4976,106
89,4977,93
89,4978,60
89,4979,84
89,4980,48
89,4981,39
89,4982,69
89,4983,75
89,4984,34
89,4985,14
89,4986,39
89,4987,84
89,4988,32
89,4989,28
89,4990,73
89,4991,102
89,4992,34
89,4993,1
89,4994,32
89,4995,28
89,4996,84
89,4997,84
89,4998,95
89,4999,73
89,5000,1
89,5001,98
89,5002,71
89,5003,71
89,5004,78
89,5005,62
89,5006,71
89,5007,28
89,5008,32
89,5009,6
89,5010,5
89,5011,51
89,5012,28
89,5013,95
89,5014,48
89,5015,39
89,5016,95
89,5017,62
89,5018,62
89,5019,109
89,5020,1
89,5021,62
89,5022,78
89,5023,95
89,5024,75
89,5025,78
89,5026,78
89,5027,55
89,5028,51
89,5029,6
89,5030,56
89,5031,51
89,5032,19
89,5033,62
89,5034,52
89,5035,19
89,5036,102
90,5037,29
90,5038,26
90,5039,79
90,5040,84
90,5041,6
90,5042,27
90,5043,79
90,5044,98
90,5045,43
90,5046,109
90,5047,3
90,5048,26
90,5049,60
90,5050,36
90,5051,79
90,5052,86
90,5053,36
90,5054,79
90,5055,36
90,5056,36
90,5057,22
90,5058,78
90,5059,102
90,5060,36
90,5061,36
90,5062,79
90,5063,26
90,5064,79
90,5065,86
90,5066,79
90,5067,22
90,5068,107
90,5069,84
90,5070,43
90,5071,55
90,5072,86
90,5073,36
90,5074,86
90,5075,3
90,5076,79
90,5077,44
90,5078,3
90,5079,87
90,5080,86
90,5081,26
90,5082,78
90,5083,82
90,5084,82
91,5085,1
91,5086,29
91,5087,75
91,5088,29
91,5089,28
91,5090,29
91,5091,28
91,5092,55
91,5093,82
91,5094,26
91,5095,27
91,5096,6
91,5097,82
91,5098,73
91,5099,26
91,5100,74
91,5101,106
91,5102,43
91,5103,43
91,5104,1
91,5105,26
91,5106,55
91,5107,65
91,5108,65
91,5109,21
91,5110,73
91,5111,75
91,5112,62
91,5113,26
91,5114,26
91,5115,29
91,5116,100
91,5117,29
91,5118,82
91,5119,26
91,5120,29
91,5121,75
91,5122,102
91,5123,100
91,5124,100
91,5125,26
91,5126,26
91,5127,26
91,5128,82
91,5129,62
91,5130,75
91,5131,29
91,5132,26
91,5133,26
91,5134,26
91,5135,48
91,5136,48
92,5137,107
92,5138,87
92,5139,87
92,5140,87
92,5141,87
92,5142,86
92,5143,87
92,5144,87
92,5145,87
92,5146,87
92,5147,87
92,5148,87
92,5149,87
92,5150,87
92,5151,87
92,5152,86
92,5153,87
92,5154,87
92,5155,42
92,5156,56
92,5157,87
92,5158,87
92,5159,87
92,5160,87
92,5161,87
92,5162,87
92,5163,56
92,5164,42
92,5165,87
92,5166,87
92,5167,87
92,5168,42
92,5169,87
92,5170,11
92,5171,87
92,5172,86
92,5173,87
92,5174,23
92,5175,87
92,5176,11
92,5177,107
92,5178,87
92,5179,86
92,5180,86
92,5181,87
92,5182,86
92,5183,87
92,5184,86
92,5185,86
92,5186,86
92,5187,107
92,5188,86
92,5189,87
92,5190,86
92,5191,86
92,5192,107
92,5193,86
92,5194,86
92,5195,23
93,5196,49
93,5197,49
93,5198,5
93,5199,5
93,5200,5
93,5201,51
93,5202,49
93,5203,59
93,5204,5
93,5205,5
93,5206,51
93,5207,5
93,5208,59
93,5209,59
93,5210,5
93,5211,5
93,5212,5
93,5213,59
93,5214,59
93,5215,104
93,5216,59
93,5217,59
93,5218,59
93,5219,59
93,5220,59
93,5221,59
93,5222,59
93,5223,104
93,5224,59
93,5225,59
93,5226,59
93,5227,5
93,5228,104
93,5229,5
93,5230,5
93,5231,5
93,5232,5
93,5233,49
93,5234,5
93,5235,5
93,5236,5
93,5237,49
93,5238,5
93,5239,49
93,5240,49
93,5241,5
93,5242,5
93,5243,5
93,5244,5
93,5245,5
93,5246,5
94,5247,94
94,5248,94
94,5249,94
94,5250,94
94,5251,94
94,5252,64
94,5253,31
94,5254,31
94,5255,31
94,5256,64
94,5257,31
94,5258,31
94,5259,31
94,5260,94
94,5261,94
94,5262,94
94,5263,94
94,5264,94
94,5265,94
94,5266,94
94,5267,94
94,5268,94
94,5269,64
94,5270,94
94,5271,94
94,5272,64
94,5273,94
94,5274,94
94,5275,94
94,5276,94
94,5277,94
94,5278,94
94,5279,94
94,5280,64
94,5281,64
94,5282,64
94,5283,64
94,5284,14
94,5285,52
94,5286,64
94,5287,64
94,5288,42
94,5289,31
94,5290,71
94,5291,71
94,5292,94
94,5293,94
94,5294,94
94,5295,94
94,5296,94
94,5297,64
94,5298,64
94,5299,64
94,5300,64
94,5301,64
94,5302,94
94,5303,64
94,5304,94
95,5305,31
95,5306,31
95,5307,31
95,5308,31
95,5309,31
95,5310,94
95,5311,94
95,5312,94
95,5313,94
95,5314,94
95,5315,94
95,5316,94
95,5317,31
95,5318,31
95,5319,31
95,5320,31
95,5321,94
95,5322,31
95,5323,31
95,5324,94
95,5325,94
95,5326,94
95,5327,94
95,5328,94
95,5329,31
95,5330,31
95,5331,64
95,5332,31
95,5333,31
95,5334,31
95,5335,94
95,5336,94
95,5337,94
95,5338,94
95,5339,94
95,5340,94
95,5341,31
95,5342,94
95,5343,31
95,5344,31
95,5345,31
95,5346,31
95,5347,31
95,5348,31
95,5349,94
95,5350,94
95,5351,64
95,5352,94
95,5353,94
95,5354,94
95,5355,94
95,5356,31
96,5357,14
96,5358,64
96,5359,64
96,5360,64
96,5361,14
96,5362,100
96,5363,14
96,5364,14
96,5365,14
96,5366,14
96,5367,14
96,5368,14
96,5369,64
96,5370,14
96,5371,100
96,5372,21
96,5373,100
96,5374,21
96,5375,100
96,5376,100
96,5377,21
96,5378,21
96,5379,21
96,5380,21
96,5381,14
96,5382,79
96,5383,19
96,5384,21
96,5385,14
96,5386,14
96,5387,14
96,5388,14
96,5389,64
96,5390,52
96,5391,14
96,5392,14
96,5393,14
96,5394,14
96,5395,14
96,5396,14
96,5397,14
96,5398,14
96,5399,75
96,5400,21
96,5401,21
96,5402,14
96,5403,14
96,5404,21
96,5405,102
96,5406,55
96,5407,21
96,5408,75
96,5409,75
96,5410,14
96,5411,14
96,5412,42
96,5413,14
96,5414,14
96,5415,21
97,5416,44
97,5417,99
97,5418,32
97,5419,99
97,5420,56
97,5421,11
97,5422,95
97,5423,56
97,5424,36
97,5425,11
97,5426,32
97,5427,11
97,5428,11
97,5429,56
97,5430,39
97,5431,99
97,5432,99
97,5433,32
97,5434,32
97,5435,11
97,5436,11
97,5437,44
97,5438,18
97,5439,99
97,5440,32
97,5441,32
97,5442,32
97,5443,79
97,5444,11
97,5445,42
97,5446,11
97,5447,32
97,5448,32
97,5449,32
97,5450,32
97,5451,44
97,5452,34
97,5453,34
97,5454,86
97,5455,32
97,5456,11
97,5457,11
97,5458,86
97,5459,22
97,5460,99
97,5461,33
97,5462,33
97,5463,81
97,5464,18
97,5465,99
97,5466,92
97,5467,18
97,5468,18
97,5469,9
97,5470,70
97,5471,22
97,5472,107
97,5473,11
97,5474,92
97,5475,92
98,5476,40
98,5477,56
98,5478,107
98,5479,106
98,5480,11
98,5481,84
98,5482,51
98,5483,56
98,5484,42
98,5485,73
98,5486,34
98,5487,40
98,5488,44
98,5489,56
98,5490,42
98,5491,40
98,5492,14
98,5493,11
98,5494,71
98,5495,11
98,5496,84
98,5497,42
98,5498,39
98,5499,39
98,5500,42
98,5501,87
98,5502,34
98,5503,39
98,5504,56
98,5505,39
98,5506,56
98,5507,85
98,5508,56
98,5509,34
98,5510,32
98,5511,51
98,5512,56
98,5513,107
98,5514,39
98,5515,71
98,5516,39
98,5517,56
98,5518,73
98,5519,56
98,5520,40
98,5521,34
98,5522,11
98,5523,56
98,5524,73
98,5525,84
98,5526,73
98,5527,56
98,5528,40
98,5529,51
98,5530,87
98,5531,56
98,5532,87
98,5533,55
98,5534,87
98,5535,39
99,5536,89
99,5537,92
99,5538,44
99,5539,79
99,5540,14
99,5541,1
99,5542,84
99,5543,84
99,5544,28
99,5545,98
99,5546,1
99,5547,3
99,5548,44
99,5549,79
99,5550,17
99,5551,1
99,5552,60
99,5553,40
99,5554,21
99,5555,39
99,5556,60
99,5557,11
99,5558,44
99,5559,27
99,5560,73
99,5561,87
99,5562,95
99,5563,34
99,5564,92
99,5565,27
99,5566,84
99,5567,60
99,5568,21
99,5569,21
99,5570,92
99,5571,55
99,5572,42
99,5573,52
99,5574,17
99,5575,109
99,5576,61
99,5577,85
99,5578,74
99,5579,75
99,5580,79
99,5581,52
99,5582,21
99,5583,74
99,5584,1
99,5585,21
99,5586,6
99,5587,36
99,5588,55
99,5589,87
99,5590,87
99,5591,73
99,5592,98
99,5593,48
99,5594,74
100,5595,11
100,5596,11
100,5597,11
100,5598,32
100,5599,11
100,5600,56
100,5601,11
100,5602,11
100,5603,11
100,5604,11
100,5605,11
100,5606,42
100,5607,11
100,5608,32
100,5609,11
100,5610,11
100,5611,11
100,5612,32
100,5613,11
100,5614,11
100,5615,11
100,5616,11
100,5617,11
100,5618,32
100,5619,11
100,5620,11
100,5621,11
100,5622,11
100,5623,11
100,5624,11
100,5625,11
100,5626,11
100,5627,11
100,5628,11
100,5629,11
100,5630,11
100,5631,11
100,5632,11
100,5633,11
100,5634,11
100,5635,11
100,5636,11
100,5637,11
100,5638,11
100,5639,11
100,5640,56
100,5641,11
100,5642,11
100,5643,11
100,5644,11
100,5645,11
100,5646,107
100,5647,11
100,5648,11
100,5649,11
100,5650,11
100,5651,11
100,5652,11
100,5653,11
100,5654,107
100,5655,11
100,5656,99
101,5657,75
101,5658,75
101,5659,62
101,5660,75
101,5661,75
101,5662,62
101,5663,75
101,5664,75
101,5665,74
101,5666,75
101,5667,75
101,5668,62
101,5669,29
101,5670,75
101,5671,74
101,5672,74
101,5673,98
101,5674,29
101,5675,98
101,5676,29
101,5677,98
101,5678,74
101,5679,98
101,5680,75
101,5681,29
101,5682,75
101,5683,62
101,5684,74
101,5685,75
101,5686,98
101,5687,74
101,5688,60
101,5689,62
101,5690,75
101,5691,75
101,5692,98
101,5693,98
101,5694,98
101,5695,29
101,5696,29
101,5697,98
101,5698,75
101,5699,29
101,5700,29
101,5701,75
101,5702,29
101,5703,98
101,5704,98
101,5705,98
101,5706,29
101,5707,29
101,5708,29
101,5709,75
101,5710,74
101,5711,75
101,5712,75
101,5713,75
101,5714,75
101,5715,75
101,5716,29
101,5717,29
101,5718,74
101,5719,74
101,5720,74
102,5721,29
102,5722,29
102,5723,29
102,5724,29
102,5725,29
102,5726,27
102,5727,98
102,5728,29
102,5729,75
102,5730,29
102,5731,98
102,5732,75
102,5733,29
102,5734,98
102,5735,98
102,5736,98
102,5737,61
102,5738,27
102,5739,29
102,5740,27
102,5741,27
102,5742,27
102,5743,27
102,5744,29
102,5745,98
102,5746,62
102,5747,98
102,5748,27
102,5749,29
102,5750,29
102,5751,98
102,5752,98
102,5753,98
102,5754,98
102,5755,29
102,5756,98
102,5757,29
102,5758,29
102,5759,98
102,5760,29
102,5761,29
102,5762,29
102,5763,29
102,5764,29
102,5765,29
102,5766,98
102,5767,98
102,5768,29
102,5769,75
102,5770,27
102,5771,98
103,5772,53
103,5773,53
103,5774,53
103,5775,15
103,5776,15
103,5777,94
103,5778,31
103,5779,31
103,5780,31
103,5781,53
103,5782,15
103,5783,15
103,5784,94
103,5785,94
103,5786,53
103,5787,53
103,5788,15
103,5789,15
103,5790,53
103,5791,53
103,5792,53
103,5793,53
103,5794,15
103,5795,15
103,5796,15
103,5797,53
103,5798,15
103,5799,31
103,5800,80
103,5801,31
103,5802,15
103,5803,15
103,5804,15
103,5805,31
103,5806,15
103,5807,53
103,5808,53
103,5809,15
103,5810,15
103,5811,53
103,5812,15
103,5813,80
103,5814,80
103,5815,15
103,5816,52
103,5817,15
103,5818,50
103,5819,53
103,5820,53
103,5821,15
103,5822,15
103,5823,15
103,5824,31
103,5825,80
103,5826,13
103,5827,15
103,5828,15
103,5829,31
103,5830,80
104,5831,15
104,5832,15
104,5833,53
104,5834,31
104,5835,15
104,5836,15
104,5837,50
104,5838,80
104,5839,13
104,5840,80
104,5841,53
104,5842,31
104,5843,15
104,5844,15
104,5845,80
104,5846,50
104,5847,50
104,5848,80
104,5849,15
104,5850,15
104,5851,50
104,5852,80
104,5853,31
104,5854,53
104,5855,31
104,5856,31
104,5857,15
104,5858,53
104,5859,31
104,5860,15
104,5861,15
104,5862,53
104,5863,31
104,5864,53
104,5865,53
104,5866,53
104,5867,15
104,5868,31
104,5869,53
104,5870,53
104,5871,31
104,5872,31
104,5873,31
104,5874,15
104,5875,15
104,5876,53
104,5877,53
104,5878,53
104,5879,53
104,5880,15
104,5881,15
104,5882,53
104,5883,53
104,5884,53
104,5885,53
104,5886,53
104,5887,53
104,5888,15
104,5889,15
104,5890,53
104,5891,53
105,5892,83
105,5893,101
105,5894,83
105,5895,83
105,5896,66
105,5897,101
105,5898,83
105,5899,83
105,5900,83
105,5901,101
105,5902,66
105,5903,83
105,5904,101
105,5905,83
105,5906,83
105,5907,101
105,5908,83
105,5909,101
105,5910,101
105,5911,101
105,5912,103
105,5913,101
105,5914,101
105,5915,66
105,5916,83
105,5917,101
105,5918,103
105,5919,103
105,5920,101
105,5921,83
105,5922,101
105,5923,101
105,5924,103
105,5925,103
105,5926,101
105,5927,83
105,5928,101
105,5929,101
105,5930,103
105,5931,101
105,5932,101
105,5933,103
105,5934,101
105,5935,103
105,5936,67
105,5937,101
105,5938,101
105,5939,101
105,5940,101
105,5941,103
105,5942,101
105,5943,101
105,5944,103
105,5945,101
105,5946,67
105,5947,67
106,5948,83
106,5949,83
106,5950,83
106,5951,83
106,5952,101
106,5953,83
106,5954,101
106,5955,83
106,5956,101
106,5957,83
106,5958,83
106,5959,103
106,5960,103
106,5961,103
106,5962,83
106,5963,101
106,5964,83
106,5965,101
106,5966,83
106,5967,101
106,5968,101
106,5969,103
106,5970,101
106,5971,83
106,5972,83
106,5973,103
106,5974,83
106,5975,101
106,5976,101
106,5977,83
106,5978,101
106,5979,83
106,5980,83
106,5981,101
106,5982,83
106,5983,103
106,5984,103
106,5985,101
106,5986,101
106,5987,101
106,5988,101
106,5989,103
106,5990,101
106,5991,101
106,5992,101
106,5993,103
106,5994,67
106,5995,103
106,5996,103
106,5997,101
106,5998,101
106,5999,101
106,6000,67
106,6001,101
106,6002,101
106,6003,103
106,6004,101
106,6005,67
107,6006,4
107,6007,74
107,6008,61
107,6009,1
107,6010,61
107,6011,36
107,6012,6
107,6013,1
107,6014,74
107,6015,74
107,6016,79
107,6017,61
107,6018,107
107,6019,6
107,6020,74
107,6021,74
107,6022,74
107,6023,6
107,6024,14
107,6025,1
107,6026,98
107,6027,32
107,6028,58
107,6029,98
107,6030,61
107,6031,62
107,6032,44
107,6033,61
107,6034,58
107,6035,95
107,6036,61
107,6037,98
107,6038,61
107,6039,74
107,6040,1
107,6041,58
107,6042,1
107,6043,74
107,6044,61
107,6045,27
107,6046,27
107,6047,61
107,6048,6
107,6049,61
107,6050,27
107,6051,74
107,6052,98
107,6053,95
107,6054,1
107,6055,61
107,6056,6
107,6057,61
107,6058,74
107,6059,27
107,6060,61
107,6061,29
107,6062,95
108,6063,14
108,6064,95
108,6065,21
108,6066,1
108,6067,55
108,6068,102
108,6069,102
108,6070,102
108,6071,21
108,6072,102
108,6073,107
108,6074,102
108,6075,21
108,6076,21
108,6077,14
108,6078,79
108,6079,75
108,6080,102
108,6081,79
108,6082,79
108,6083,28
108,6084,19
108,6085,28
108,6086,14
108,6087,21
108,6088,32
108,6089,11
108,6090,102
108,6091,95
108,6092,16
108,6093,102
108,6094,95
108,6095,6
108,6096,78
108,6097,51
108,6098,92
108,6099,99
108,6100,21
108,6101,44
108,6102,39
108,6103,44
108,6104,51
108,6105,19
108,6106,44
108,6107,62
108,6108,62
108,6109,6
108,6110,95
108,6111,32
108,6112,22
108,6113,1
108,6114,1
108,6115,62
108,6116,22
108,6117,95
108,6118,102
109,6119,27
109,6120,17
109,6121,74
109,6122,61
109,6123,1
109,6124,1
109,6125,1
109,6126,61
109,6127,1
109,6128,1
109,6129,95
109,6130,1
109,6131,75
109,6132,6
109,6133,60
109,6134,98
